176.36	0.000
176.58	0.000
176.80	0.000
177.02	96.067
177.24	129.405
177.47	87.753
177.69	91.673
177.91	87.546
178.13	91.266
178.35	120.552
178.57	97.667
178.79	95.248
179.01	94.463
179.23	95.167
179.46	93.385
179.68	92.304
179.90	92.733
180.12	92.835
180.34	91.855
180.56	91.684
180.78	90.678
181.00	90.111
181.22	88.156
181.44	86.656
181.66	85.570
181.89	85.226
182.11	83.655
182.33	83.619
182.55	83.007
182.77	83.117
182.99	83.289
183.21	83.607
183.43	83.524
183.65	84.372
183.87	84.236
184.09	84.929
184.31	83.897
184.53	82.997
184.76	82.725
184.98	83.851
185.20	83.840
185.42	83.674
185.64	83.500
185.86	84.722
186.08	85.640
186.30	85.533
186.52	84.794
186.74	83.791
186.96	83.343
187.18	83.604
187.40	83.564
187.62	83.166
187.84	83.450
188.06	84.536
188.28	83.844
188.51	82.421
188.73	82.770
188.95	82.944
189.17	82.860
189.39	83.383
189.61	81.959
189.83	81.698
190.05	80.945
190.27	80.272
190.49	79.743
190.71	79.241
190.93	79.984
191.15	80.829
191.37	82.284
191.59	81.984
191.81	81.419
192.03	80.771
192.25	80.945
192.47	80.109
192.69	80.160
192.91	80.332
193.13	80.615
193.35	80.799
193.57	81.219
193.79	81.667
194.01	81.727
194.23	82.171
194.45	82.162
194.67	81.511
194.89	81.895
195.11	81.727
195.33	82.271
195.55	81.478
195.77	81.075
195.99	80.069
196.21	79.447
196.43	80.336
196.65	80.826
196.87	80.420
197.09	81.277
197.31	80.794
197.53	80.264
197.75	80.379
197.97	80.107
198.19	79.751
198.41	80.025
198.63	79.328
198.85	79.030
199.07	78.921
199.29	80.761
199.51	80.938
199.73	81.637
199.95	80.549
200.17	81.492
200.39	80.875
200.61	82.451
200.83	83.547
201.05	82.076
201.27	82.147
201.49	82.504
201.71	82.976
201.93	83.241
202.15	83.813
202.37	83.688
202.59	83.053
202.81	82.824
203.03	81.945
203.25	81.242
203.47	81.455
203.69	81.267
203.91	80.631
204.13	81.409
204.35	80.879
204.57	80.843
204.79	80.105
205.01	80.826
205.23	79.674
205.45	79.035
205.67	79.710
205.89	79.957
206.10	79.231
206.32	78.417
206.54	78.626
206.76	78.589
206.98	78.577
207.20	79.376
207.42	78.833
207.64	79.231
207.86	80.649
208.08	80.222
208.30	79.794
208.52	78.912
208.74	78.807
208.96	77.946
209.18	78.402
209.40	78.249
209.62	77.649
209.83	78.323
210.05	78.957
210.27	79.532
210.49	79.296
210.71	79.580
210.93	79.306
211.15	79.350
211.37	77.888
211.59	78.694
211.81	77.361
212.03	78.107
212.25	78.693
212.47	77.197
212.68	77.484
212.90	77.995
213.12	78.995
213.34	79.308
213.56	80.739
213.78	80.360
214.00	80.377
214.22	79.256
214.44	79.274
214.66	77.970
214.88	76.627
215.09	76.001
215.31	75.861
215.53	75.446
215.75	74.704
215.97	75.895
216.19	74.484
216.41	74.922
216.63	73.945
216.85	72.817
217.06	72.870
217.28	73.253
217.50	74.337
217.72	73.852
217.94	73.259
218.16	72.995
218.38	73.034
218.60	72.207
218.82	72.333
219.03	71.700
219.25	72.571
219.47	71.605
219.69	71.050
219.91	70.342
220.13	70.806
220.35	70.350
220.57	69.838
220.78	69.584
221.00	68.852
221.22	68.848
221.44	69.450
221.66	68.932
221.88	68.084
222.10	66.177
222.31	64.833
222.53	63.461
222.75	62.512
222.97	61.715
223.19	61.361
223.41	60.972
223.63	60.084
223.84	58.649
224.06	58.140
224.28	56.877
224.50	55.647
224.72	53.968
224.94	52.499
225.16	50.892
225.37	49.966
225.59	48.997
225.81	48.164
226.03	46.941
226.25	46.059
226.47	45.305
226.68	45.013
226.90	44.485
227.12	44.023
227.34	43.397
227.56	43.252
227.78	42.698
227.99	42.203
228.21	41.914
228.43	41.567
228.65	41.400
228.87	41.319
229.09	41.164
229.30	41.265
229.52	41.250
229.74	41.353
229.96	41.255
230.18	41.274
230.39	41.150
230.61	41.215
230.83	41.278
231.05	41.425
231.27	41.349
231.49	41.294
231.70	41.483
231.92	41.683
232.14	41.559
232.36	41.529
232.58	41.831
232.79	41.847
233.01	42.049
233.23	42.193
233.45	42.292
233.67	42.435
233.88	42.338
234.10	42.460
234.32	42.373
234.54	42.393
234.75	42.256
234.97	42.375
235.19	42.562
235.41	42.498
235.63	42.361
235.84	42.103
236.06	42.161
236.28	42.228
236.50	41.910
236.72	41.872
236.93	41.916
237.15	41.691
237.37	41.439
237.59	41.226
237.80	40.856
238.02	40.242
238.24	39.831
238.46	39.392
238.67	39.056
238.89	38.628
239.11	38.038
239.33	37.591
239.55	37.004
239.76	36.547
239.98	36.101
240.20	35.674
240.42	35.495
240.63	35.212
240.85	34.819
241.07	34.592
241.29	34.372
241.50	34.143
241.72	33.870
241.94	33.659
242.16	33.477
242.37	33.311
242.59	33.249
242.81	33.040
243.03	32.743
243.24	32.498
243.46	32.188
243.68	32.014
243.90	31.826
244.11	31.631
244.33	31.432
244.55	31.318
244.76	31.182
244.98	31.041
245.20	30.882
245.42	30.692
245.63	30.552
245.85	30.320
246.07	30.263
246.29	30.162
246.50	30.165
246.72	29.996
246.94	29.943
247.15	29.903
247.37	29.923
247.59	30.003
247.81	29.960
248.02	30.016
248.24	30.062
248.46	30.065
248.67	30.129
248.89	30.082
249.11	30.170
249.33	30.213
249.54	30.200
249.76	30.281
249.98	30.358
250.19	30.347
250.41	30.460
250.63	30.406
250.84	30.472
251.06	30.415
251.28	30.486
251.50	30.449
251.71	30.270
251.93	30.159
252.15	30.068
252.36	30.115
252.58	30.238
252.80	30.269
253.01	30.433
253.23	30.430
253.45	30.515
253.66	30.482
253.88	30.398
254.10	30.336
254.31	30.253
254.53	30.230
254.75	30.148
254.97	29.886
255.18	29.713
255.40	29.355
255.62	29.068
255.83	28.721
256.05	28.404
256.27	28.053
256.48	27.738
256.70	27.332
256.92	26.915
257.13	26.516
257.35	26.266
257.57	25.845
257.78	25.593
258.00	25.432
258.21	25.192
258.43	25.073
258.65	24.942
258.86	24.758
259.08	24.561
259.30	24.446
259.51	24.395
259.73	24.339
259.95	24.346
260.16	24.227
260.38	24.165
260.60	24.129
260.81	24.188
261.03	24.169
261.25	24.215
261.46	24.315
261.68	24.339
261.89	24.360
262.11	24.500
262.33	24.543
262.54	24.505
262.76	24.571
262.98	24.655
263.19	24.636
263.41	24.669
263.62	24.778
263.84	24.890
264.06	24.908
264.27	24.840
264.49	24.708
264.71	24.762
264.92	24.797
265.14	24.702
265.35	24.500
265.57	24.397
265.79	24.340
266.00	24.175
266.22	24.041
266.43	23.916
266.65	23.773
266.87	23.603
267.08	23.517
267.30	23.417
267.51	23.223
267.73	23.210
267.95	23.202
268.16	23.098
268.38	22.958
268.59	22.819
268.81	22.780
269.03	22.711
269.24	22.570
269.46	22.467
269.67	22.347
269.89	22.335
270.11	22.179
270.32	22.057
270.54	22.009
270.75	21.968
270.97	21.882
271.19	21.836
271.40	21.889
271.62	21.814
271.83	21.719
272.05	21.690
272.26	21.613
272.48	21.533
272.70	21.490
272.91	21.464
273.13	21.430
273.34	21.344
273.56	21.401
273.77	21.401
273.99	21.428
274.21	21.484
274.42	21.479
274.64	21.540
274.85	21.545
275.07	21.532
275.28	21.507
275.50	21.496
275.71	21.488
275.93	21.395
276.15	21.410
276.36	21.408
276.58	21.365
276.79	21.319
277.01	21.285
277.22	21.250
277.44	21.188
277.65	21.247
277.87	21.220
278.08	21.084
278.30	21.034
278.52	20.953
278.73	20.823
278.95	20.727
279.16	20.633
279.38	20.626
279.59	20.502
279.81	20.392
280.02	20.347
280.24	20.263
280.45	20.234
280.67	20.150
280.88	20.098
281.10	20.007
281.31	19.892
281.53	19.791
281.74	19.728
281.96	19.665
282.17	19.531
282.39	19.475
282.60	19.378
282.82	19.248
283.04	19.183
283.25	19.162
283.47	19.169
283.68	19.105
283.90	19.000
284.11	18.968
284.33	18.952
284.54	18.897
284.76	18.885
284.97	18.901
285.19	18.861
285.40	18.837
285.62	18.822
285.83	18.829
286.05	18.809
286.26	18.798
286.48	18.800
286.69	18.807
286.91	18.787
287.12	18.825
287.33	18.848
287.55	18.827
287.76	18.840
287.98	18.792
288.19	18.802
288.41	18.811
288.62	18.847
288.84	18.879
289.05	18.876
289.27	18.868
289.48	18.835
289.70	18.825
289.91	18.859
290.13	18.843
290.34	18.861
290.56	18.901
290.77	18.844
290.99	18.844
291.20	18.819
291.41	18.849
291.63	18.838
291.84	18.870
292.06	18.836
292.27	18.818
292.49	18.804
292.70	18.799
292.92	18.809
293.13	18.786
293.35	18.736
293.56	18.734
293.77	18.698
293.99	18.657
294.20	18.680
294.42	18.613
294.63	18.600
294.85	18.563
295.06	18.532
295.28	18.543
295.49	18.522
295.70	18.519
295.92	18.494
296.13	18.505
296.35	18.477
296.56	18.486
296.78	18.511
296.99	18.540
297.20	18.574
297.42	18.591
297.63	18.637
297.85	18.676
298.06	18.700
298.28	18.753
298.49	18.807
298.70	18.836
298.92	18.887
299.13	18.953
299.35	19.048
299.56	19.098
299.77	19.162
299.99	19.193
300.20	19.275
300.42	19.342
300.63	19.380
300.85	19.478
301.06	19.541
301.27	19.589
301.49	19.614
301.70	19.677
301.92	19.717
302.13	19.721
302.34	19.777
302.56	19.818
302.77	19.824
302.99	19.873
303.20	19.896
303.41	19.893
303.63	19.911
303.84	19.919
304.05	19.954
304.27	19.963
304.48	20.026
304.70	20.040
304.91	20.053
305.12	20.067
305.34	20.058
305.55	20.044
305.77	20.038
305.98	20.025
306.19	20.008
306.41	19.994
306.62	19.973
306.83	19.945
307.05	19.887
307.26	19.847
307.47	19.752
307.69	19.717
307.90	19.713
308.12	19.639
308.33	19.559
308.54	19.506
308.76	19.483
308.97	19.421
309.18	19.351
309.40	19.322
309.61	19.288
309.82	19.264
310.04	19.266
310.25	19.251
310.46	19.256
310.68	19.233
310.89	19.246
311.11	19.276
311.32	19.254
311.53	19.312
311.75	19.385
311.96	19.417
312.17	19.466
312.39	19.495
312.60	19.530
312.81	19.648
313.03	19.742
313.24	19.796
313.45	19.872
313.67	19.951
313.88	19.995
314.09	20.073
314.31	20.142
314.52	20.201
314.73	20.265
314.95	20.348
315.16	20.429
315.37	20.480
315.58	20.527
315.80	20.618
316.01	20.660
316.22	20.657
316.44	20.723
316.65	20.765
316.86	20.841
317.08	20.961
317.29	20.899
317.50	20.920
317.72	20.922
317.93	20.907
318.14	20.929
318.35	20.971
318.57	21.014
318.78	21.034
318.99	21.086
319.21	21.074
319.42	21.085
319.63	21.124
319.85	21.080
320.06	21.067
320.27	21.032
320.48	21.011
320.70	20.994
320.91	20.967
321.12	20.947
321.34	20.903
321.55	20.804
321.76	20.784
321.97	20.708
322.19	20.698
322.40	20.666
322.61	20.595
322.83	20.512
323.04	20.462
323.25	20.397
323.46	20.294
323.68	20.237
323.89	20.140
324.10	20.073
324.31	20.034
324.53	20.001
324.74	19.963
324.95	19.934
325.16	19.945
325.38	19.915
325.59	19.891
325.80	19.888
326.01	19.926
326.23	19.957
326.44	19.974
326.65	19.971
326.86	20.012
327.08	20.054
327.29	20.095
327.50	20.108
327.71	20.126
327.93	20.160
328.14	20.209
328.35	20.278
328.56	20.282
328.78	20.323
328.99	20.364
329.20	20.393
329.41	20.405
329.63	20.364
329.84	20.388
330.05	20.367
330.26	20.341
330.48	20.324
330.69	20.276
330.90	20.250
331.11	20.232
331.32	20.220
331.54	20.203
331.75	20.181
331.96	20.133
332.17	20.103
332.39	20.077
332.60	20.042
332.81	19.997
333.02	19.975
333.23	19.931
333.45	19.871
333.66	19.856
333.87	19.843
334.08	19.845
334.29	19.826
334.51	19.820
334.72	19.803
334.93	19.779
335.14	19.776
335.35	19.771
335.57	19.758
335.78	19.730
335.99	19.707
336.20	19.691
336.41	19.700
336.63	19.722
336.84	19.731
337.05	19.723
337.26	19.731
337.47	19.742
337.69	19.761
337.90	19.768
338.11	19.767
338.32	19.743
338.53	19.746
338.74	19.765
338.96	19.750
339.17	19.752
339.38	19.745
339.59	19.733
339.80	19.735
340.01	19.739
340.23	19.715
340.44	19.705
340.65	19.708
340.86	19.694
341.07	19.660
341.28	19.640
341.50	19.608
341.71	19.595
341.92	19.602
342.13	19.559
342.34	19.570
342.55	19.551
342.77	19.533
342.98	19.508
343.19	19.474
343.40	19.455
343.61	19.441
343.82	19.433
344.03	19.420
344.25	19.383
344.46	19.363
344.67	19.354
344.88	19.346
345.09	19.341
345.30	19.319
345.51	19.325
345.73	19.320
345.94	19.333
346.15	19.332
346.36	19.303
346.57	19.306
346.78	19.279
346.99	19.268
347.21	19.252
347.42	19.218
347.63	19.195
347.84	19.188
348.05	19.186
348.26	19.163
348.47	19.166
348.68	19.161
348.89	19.144
349.11	19.161
349.32	19.137
349.53	19.080
349.74	19.060
349.95	19.023
350.16	18.987
350.37	18.946
350.58	18.897
350.79	18.854
351.01	18.800
351.22	18.756
351.43	18.702
351.64	18.665
351.85	18.631
352.06	18.581
352.27	18.529
352.48	18.443
352.69	18.387
352.90	18.324
353.12	18.278
353.33	18.208
353.54	18.127
353.75	18.069
353.96	18.013
354.17	17.948
354.38	17.881
354.59	17.824
354.80	17.770
355.01	17.713
355.22	17.641
355.43	17.581
355.64	17.526
355.86	17.481
356.07	17.411
356.28	17.352
356.49	17.327
356.70	17.259
356.91	17.226
357.12	17.157
357.33	17.094
357.54	17.021
357.75	16.962
357.96	16.881
358.17	16.809
358.38	16.768
358.59	16.698
358.80	16.636
359.02	16.586
359.23	16.529
359.44	16.473
359.65	16.420
359.86	16.380
360.07	16.325
360.28	16.265
360.49	16.228
360.70	16.190
360.91	16.131
361.12	16.091
361.33	16.057
361.54	16.030
361.75	15.996
361.96	15.967
362.17	15.950
362.38	15.955
362.59	15.936
362.80	15.914
363.01	15.924
363.22	15.919
363.43	15.902
363.64	15.906
363.85	15.905
364.06	15.908
364.27	15.902
364.48	15.901
364.69	15.913
364.90	15.917
365.11	15.927
365.33	15.926
365.54	15.951
365.75	15.935
365.96	15.937
366.17	15.942
366.38	15.950
366.59	15.935
366.80	15.912
367.01	15.929
367.22	15.924
367.43	15.908
367.64	15.887
367.85	15.872
368.06	15.851
368.27	15.834
